Id,App,Category,Content_Rating,Genres,Android Ver,Rating,Last_Updated
79631008,Daily Manga Comic Webtoon,COMICS,Mature 17+,Comics,4.0.3 and up,3.2,18-May-18
46534765,漫咖 Comics MangaNovel and Stories,COMICS,Mature 17+,Comics,4.0.3 and up,4.1,06-Jul-18
89842436,Emmanuella Funny Videos,COMICS,Everyone,Comics,4.1 and up,4.5,23-May-18
15251665,Manga Zero Japanese cartoon and comic reader,COMICS,Teen,Comics,4.2 and up,4.2,19-Jul-18
43302167,Marvel Unlimited,COMICS,Teen,Comics,4.4 and up,3.7,24-Jul-18
77234581,Tapas Comics Novels and Stories,COMICS,Teen,Comics,4.4 and up,4.5,31-Jul-18
81034324,Childrens cartoons MithuMinaRaju,COMICS,Everyone,Comics,4.0 and up,4.6,18-Dec-17
41980192,Faustop Sounds,COMICS,Everyone,Comics,4.1 and up,4.7,26-May-18
57431449,Manga Mania Best online manga reader,COMICS,Teen,Comics,4.1 and up,4.4,24-May-18
83228774,Manga AZ Manga Comic Reader,COMICS,Teen,Comics,4.0.3 and up,3.3,24-Jul-18
38483088,Buff Thun Daily Free Webtoon Comics Web Fiction Mini Game,COMICS,Everyone 10+,Comics,4.1 and up,4.5,31-Jul-18
18750009,Funny Jokes and Stories,COMICS,Everyone,Comics,4.0 and up,4.2,31-Mar-18
90403789,Hojiboy Tojiboyev Life Hacks,COMICS,Everyone,Comics,4.0.3 and up,5,26-Jun-18
61198335,Perfect Viewer,COMICS,Everyone,Comics,2.3 and up,4.4,01-Aug-18
45539428,Best Wallpapers Backgrounds K HD,COMICS,Teen,Comics,4.0.3 and up,4.7,16-Jun-18
14681842,think Comics,COMICS,Everyone,Comics,4.0.3 and up,4.4,03-Aug-18
82543152,Memes Button,COMICS,Everyone,Comics,4.0 and up,4.4,28-May-18
49506043,Laftel Watching and Announcing Snooping Streaming,COMICS,Everyone,Comics,4.4 and up,4.6,02-Aug-18
46640622,Messenger for SMS,COMMUNICATION,Teen,Communication,4.1 and up,4.3,06-Jun-18
60388777,Messenger Lite Free Calls Messages,COMMUNICATION,Everyone,Communication,2.3 and up,4.4,25-Jul-18
79452701,My Tele,COMMUNICATION,Everyone,Communication,4.4 and up,4.3,03-Aug-18
82490925,Yahoo Mail Stay Organized,COMMUNICATION,Everyone,Communication,4.4 and up,4.3,18-Jul-18
86357838,imo beta free calls and text,COMMUNICATION,Everyone,Communication,4.0 and up,4.3,07-Jun-18
77526501,imo free video calls and chat,COMMUNICATION,Everyone,Communication,4.0 and up,4.3,08-Jun-18
11387770,Contacts,COMMUNICATION,Everyone,Communication,5.0 and up,4.3,26-Jun-18
99700131,Call Free Free Call,COMMUNICATION,Everyone,Communication,4.1 and up,4.3,28-Jul-18
28689349,Web Browser Explorer,COMMUNICATION,Everyone,Communication,4.0.3 - 7.1.1,4,04-Jul-18
29255410,Browser G,COMMUNICATION,Everyone,Communication,4.0.3 - 7.1.1,4.3,19-Jun-18
97059276,Cricket Visual Voicemail,COMMUNICATION,Everyone,Communication,4.1 and up,3.9,02-Jul-18
15533181,TracFone My Account,COMMUNICATION,Everyone,Communication,4.1 and up,3.6,11-Jul-18
82968170,Firefox Focus The privacy browser,COMMUNICATION,Everyone,Communication,5.0 and up,4.4,06-Jul-18
36110292,TouchPal Keyboard Fun Emoji Android Keyboard,COMMUNICATION,Mature 17+,Communication,4.0.3 and up,4.4,02-Aug-18
14651718,Skype Lite Free Video Call Chat,COMMUNICATION,Everyone,Communication,4.0.3 and up,4.2,31-Jul-18
23114529,UC Browser Mini Tiny Fast Private Secure,COMMUNICATION,Teen,Communication,4.0 and up,4.4,18-Jul-18
32809465,WhatsApp Business,COMMUNICATION,Everyone,Communication,4.0.3 and up,4.4,30-Jul-18
62343494,My magenta,COMMUNICATION,Everyone,Communication,5.0 and up,3.9,25-Jun-18
24503157,Google Duo High Quality Video Calls,COMMUNICATION,Everyone,Communication,4.4 and up,4.6,31-Jul-18
57053123,Puffin Web Browser,COMMUNICATION,Everyone,Communication,4.1 and up,4.3,09-Jul-18
24680542,Omlet Chat,COMMUNICATION,Teen,Communication,4.0.3 and up,3.9,04-Nov-16
67194647,UC Browser Fast Download Private Secure,COMMUNICATION,Teen,Communication,4.0 and up,4.5,02-Aug-18
77776345,My Vodacom SA,COMMUNICATION,Everyone,Communication,4.3 and up,3.7,26-Jun-18
79786385,Microsoft Edge,COMMUNICATION,Everyone,Communication,4.4 and up,4.3,28-Jul-18
18956245,imo free video calls and chat,COMMUNICATION,Everyone,Communication,4.0 and up,4.3,08-Jun-18
35094839,Hangouts Dialer Call Phones,COMMUNICATION,Everyone,Communication,4.0.3 and up,4,02-Sep-15
22495974,Talkatone Free Texts Calls Phone Number,COMMUNICATION,Everyone,Communication,4.2 and up,4.1,18-Jul-18
60688571,Calls Text by Mo,COMMUNICATION,Everyone,Communication,4.0 and up,4.2,19-Apr-18
33510239,free video calls and chat,COMMUNICATION,Everyone,Communication,4.4 and up,4.2,19-Jul-18
23051340,GO SMS Pro Messenger Free Themes Emoji,COMMUNICATION,Everyone,Communication,4.0 and up,4.4,01-Aug-18
79725336,Messaging SMS MMS Free,COMMUNICATION,Everyone,Communication,2.3 and up,4.1,02-Aug-18
69232711,chomp SMS,COMMUNICATION,Everyone,Communication,2.3 and up,4.3,26-Jul-18
93868910,Text SMS,COMMUNICATION,Everyone,Communication,4.0.3 and up,4.5,24-Jul-18
87619028,mysms SMS Text Messaging Sync,COMMUNICATION,Everyone,Communication,4.0.3 and up,4.3,30-Jul-18
60071715,Firefox Focus The privacy browser,COMMUNICATION,Everyone,Communication,5.0 and up,4.4,06-Jul-18
58411079,ndLine Second Phone Number,COMMUNICATION,Everyone,Communication,4.0 and up,4.2,03-Aug-18
86617169,CM Browser Ad Blocker Fast Download Privacy,COMMUNICATION,Everyone,Communication,4.0 and up,4.6,31-Jul-18
41186213,Puffin Web Browser,COMMUNICATION,Everyone,Communication,4.1 and up,4.3,09-Jul-18
91298692,Ninesky Browser,COMMUNICATION,Everyone,Communication,2.3 and up,4.2,27-Aug-17
36681293,UC Browser Mini Tiny Fast Private Secure,COMMUNICATION,Teen,Communication,4.0 and up,4.4,18-Jul-18
61600189,UC Browser Fast Download Private Secure,COMMUNICATION,Teen,Communication,4.0 and up,4.5,02-Aug-18
78468024,Ghostery Privacy Browser,COMMUNICATION,Everyone,Communication,4.0.3 and up,4.1,20-Mar-18
71175664,Web Browser for Android,COMMUNICATION,Everyone,Communication,4.0 and up,4.1,20-Jun-18
29653699,DU BrowserBrowse fast fun,COMMUNICATION,Everyone,Communication,4.0 and up,4.3,01-Apr-16
94818194,Lightning Web Browser,COMMUNICATION,Everyone,Communication,4.0 and up,4.1,10-Jul-17
73921669,Web Browser,COMMUNICATION,Everyone,Communication,3.0 and up,4.2,02-Feb-15
66531035,Puffin Browser Pro,COMMUNICATION,Everyone,Communication,4.1 and up,4,05-Jul-18
33792141,Contacts,COMMUNICATION,Everyone,Communication,4.0.3 and up,4.2,31-Jul-18
55526417,ExDialer Dialer Contacts,COMMUNICATION,Everyone,Communication,2.1 and up,4.2,05-Mar-17
34564725,Calls Text by Mo,COMMUNICATION,Everyone,Communication,4.0 and up,4.2,19-Apr-18
98820722,PHONE for Google Voice GTalk,COMMUNICATION,Everyone,Communication,4.0 and up,4.3,18-Apr-18
97551270,Safest Call Blocker,COMMUNICATION,Everyone,Communication,4.0 and up,4.4,05-Jan-18
88271287,Full Screen Caller ID,COMMUNICATION,Everyone,Communication,4.0.3 and up,4.2,15-May-18
21303148,Hiya Caller ID Block,COMMUNICATION,Mature 17+,Communication,5.0 and up,4.4,25-Jul-18
71668654,Call Blocker,COMMUNICATION,Everyone,Communication,4.0.3 and up,4.1,26-Jul-18
40973610,Mr NumberBlock calls spam,COMMUNICATION,Mature 17+,Communication,5.0 and up,4.2,13-Jul-18
53133133,Should I Answer,COMMUNICATION,Everyone,Communication,4.0 and up,4.8,26-Jul-18
82217661,RocketDial Dialer Contacts,COMMUNICATION,Everyone,Communication,2.1 and up,4.4,04-Dec-17
46302367,CallApp Caller ID Blocker Phone Call Recorder,COMMUNICATION,Everyone,Communication,4.1 and up,4.4,29-Jul-18
76937547,Whoscall Caller ID Block,COMMUNICATION,Everyone,Communication,4.1 and up,4.4,01-Aug-18
81103012,Call Control Call Blocker,COMMUNICATION,Everyone,Communication,4.1 and up,4.4,05-Jul-18
33137032,Video Caller Id,COMMUNICATION,Everyone,Communication,4.0.3 and up,4.2,24-Jan-18
57290732,SyncME Caller ID Block,COMMUNICATION,Everyone,Communication,4.1 and up,4.5,26-Jul-18
29335523,Caller ID,COMMUNICATION,Everyone,Communication,2.3 and up,4,07-Jun-16
57411668,Yahoo Mail Stay Organized,COMMUNICATION,Everyone,Communication,4.4 and up,4.3,18-Jul-18
75292520,K Mail,COMMUNICATION,Everyone,Communication,4.0.3 and up,4.2,06-Jan-18
58844831,Email TypeApp Mail App,COMMUNICATION,Everyone,Communication,4.1 and up,4.6,01-Aug-18
47396549,All Email Providers,COMMUNICATION,Everyone,Communication,4.1 and up,4.1,03-Apr-18
81132350,Newton Mail Email App for Gmail Outlook IMAP,COMMUNICATION,Everyone,Communication,5.0 and up,4,19-Jul-18
82324542,GO Notifier,COMMUNICATION,Everyone,Communication,2.0 and up,4.2,06-Jul-14
85708559,MailClick Secure Mail,COMMUNICATION,Everyone,Communication,2.2 and up,4.1,11-Apr-17
49555937,Daum Mail Next Mail,COMMUNICATION,Everyone,Communication,4.0 and up,4.3,21-Jun-18
63047449,imo free video calls and chat,COMMUNICATION,Everyone,Communication,4.0 and up,4.3,08-Jun-18
48547394,free video calls and chat,COMMUNICATION,Everyone,Communication,4.4 and up,4.2,19-Jul-18
13785053,Vonage Mobile Call Video Text,COMMUNICATION,Everyone,Communication,2.3.3 and up,4.1,28-Sep-16
90017853,JusTalk Free Video Calls and Fun Video Chat,COMMUNICATION,Everyone,Communication,4.0.3 and up,4.6,04-Aug-18
71294774,Moco Chat Meet People,DATING,Mature 17+,Dating,4.1 and up,4.2,19-Jun-18
38926841,Calculator,DATING,Everyone,Dating,4.0 and up,2.6,25-Oct-17
84638405,AMBW Dating App Asian Men Black Women Interracial,DATING,Mature 17+,Dating,4.0 and up,3.5,21-Jan-17
24954227,OkCupid Dating,DATING,Mature 17+,Dating,4.1 and up,4.1,30-Jul-18
48287193,Hily Dating Chat Match Meet Hook up,DATING,Mature 17+,Dating,4.1 and up,4.1,01-Aug-18
20751915,Hinge Dating Relationships,DATING,Mature 17+,Dating,5.0 and up,4.2,03-Aug-18
25365507,Casual Dating Adult Singles Joyride,DATING,Mature 17+,Dating,4.1 and up,4.5,31-Jul-18
66725206,BBW Dating Plus Size Chat,DATING,Mature 17+,Dating,4.1 and up,4.4,27-Jul-18
24702251,Moco Chat Meet People,DATING,Mature 17+,Dating,4.1 and up,4.2,04-Aug-18
30007544,CMB Free Dating App,DATING,Mature 17+,Dating,4.4 and up,4,01-Aug-18
84058943,eharmony Online Dating App,DATING,Mature 17+,Dating,4.1 and up,3.1,30-Jul-18
68088476,Free Dating App Flirt Chat Match with Singles,DATING,Mature 17+,Dating,4.0 and up,4.4,04-Aug-18
52096833,Chispa the Dating App for Latino Latina Singles,DATING,Mature 17+,Dating,4.4 and up,4.2,25-Jul-18
82483291,Clover Dating App,DATING,Mature 17+,Dating,4.1 and up,4.1,24-Jul-18
54601381,Black People Meet Singles Date,DATING,Mature 17+,Dating,4.4 and up,3.9,25-Jul-18
36556541,Mingle Free Online Dating Singles Chat Rooms,DATING,Mature 17+,Dating,4.1 and up,4.3,03-Aug-18
66527529,Free Dating App Flirt Chat Cheers,DATING,Mature 17+,Dating,4.1 and up,4.4,03-Aug-18
86216472,stranger chat anonymous chat,DATING,Mature 17+,Dating,4.1 and up,3.5,07-Jul-18
43547360,Free Dating Hook Up Messenger,DATING,Mature 17+,Dating,4.2 and up,3.3,27-Jan-17
16014698,Find Real Love YouLove Premium Dating,DATING,Mature 17+,Dating,4.1 and up,4.5,31-Jul-18
84331803,Once Quality Matches Every day,DATING,Mature 17+,Dating,4.1 and up,4.4,17-Jul-18
36730205,BLK Swipe Match Chat,DATING,Mature 17+,Dating,4.4 and up,4.1,25-Jul-18
25657754,Cougar Dating Life Date Older Women Sugar Mummy,DATING,Mature 17+,Dating,4.1 and up,3.9,03-Jul-18
41561018,Howlr,DATING,Mature 17+,Dating,4.4 and up,3.9,19-Jun-18
79837967,Stranger Chat Date,DATING,Mature 17+,Dating,4.1 and up,3.6,06-Jun-18
57640882,RandoChat Chat roulette,DATING,Mature 17+,Dating,4.0.3 and up,3.6,26-Jun-18
22257087,BeWild Free Dating Chat App,DATING,Mature 17+,Dating,4.2 and up,3.4,03-Feb-17
87102465,FastMeet Chat Dating Love,DATING,Mature 17+,Dating,4.0.3 and up,4.2,27-Jul-18
27568103,Free Dating App YoCutie Flirt Chat Meet,DATING,Mature 17+,Dating,4.0.3 and up,4.1,10-Jul-18
14614391,OurTime Dating for Singles,DATING,Mature 17+,Dating,4.4 and up,3.4,25-Jul-18
47077236,FarmersOnly Dating,DATING,Mature 17+,Dating,4.0 and up,3,25-Feb-16
50541807,Dating for plus Mature Singles FINALLY,DATING,Mature 17+,Dating,4.1 and up,4.6,31-Jul-18
57615446,Sudy Meet Elite Rich Single,DATING,Mature 17+,Dating,4.0.3 and up,4.1,25-Jun-18
32250029,Christian Dating For Free App,DATING,Mature 17+,Dating,4.1 and up,3.9,20-Jun-18
16683285,Just She Top Lesbian Dating,DATING,Mature 17+,Dating,5.0 and up,1.9,18-Jul-18
50753054,Single Parent Meet Dating,DATING,Mature 17+,Dating,4.4 and up,3.5,25-Jul-18
64519420,EliteSingles Dating for Single Professionals,DATING,Mature 17+,Dating,4.0.3 and up,2.5,31-Jul-18
11772306,Millionaire Match Rich Singles Dating App,DATING,Mature 17+,Dating,4.1 and up,3.9,30-Jul-18
55239129,InterracialCupid Interracial Dating App,DATING,Mature 17+,Dating,5.0 and up,3.4,13-Jun-18
81605596,Sugar Mommas Dating And Single Search,DATING,Mature 17+,Dating,4.1 and up,3.5,12-May-18
14250097,Hide App Private Dating Safe Chat PrivacyHider,DATING,Everyone,Dating,4.0 and up,4.4,21-May-18
44617265,muzmatch Muslim Arab Singles Marriage Dating,DATING,Mature 17+,Dating,4.0.3 and up,3.8,24-Jul-18
51038101,NoBuffDating Free Dating App,DATING,Mature 17+,Dating,4.0 and up,4.2,08-Jan-17
89063451,Sugar Daddy Dating App,DATING,Mature 17+,Dating,4.1 and up,2.5,04-Dec-17
99091411,Adult Dirty Emojis,DATING,Teen,Dating,4.0.3 and up,2.8,06-Nov-17
93455644,Free Dating App Meet Local Singles Flirt Chat,DATING,Mature 17+,Dating,4.0 and up,4.1,28-Dec-17
92551062,MeetU Chat Love Singles,DATING,Mature 17+,Dating,4.0.3 and up,4.2,27-Jul-18
67147915,SnpCupid Dating,DATING,Mature 17+,Dating,4.2 and up,3.5,28-Jan-17
89336877,Adult Dating AdultFinder,DATING,Mature 17+,Dating,4.1 and up,3.3,01-Feb-17
97127421,Gay Sugar Daddy Dating Hookup Sudy Gay,DATING,Mature 17+,Dating,4.0.3 and up,4.1,20-Jun-18
57096840,Meet Love Chat Singles,DATING,Mature 17+,Dating,4.0.3 and up,4.2,27-Jul-18
84050799,BBWCupid BBW Dating App,DATING,Mature 17+,Dating,5.0 and up,3.5,01-Jun-18
20031599,ChatVideo Meet new people,DATING,Mature 17+,Dating,4.0 and up,4.2,31-May-18
87804082,TryDate Free Online Dating App Chat Meet Adults,DATING,Mature 17+,Dating,4.1 and up,4.4,29-Apr-18
38341135,Black White Interracial Dating Interracial Match,DATING,Mature 17+,Dating,4.1 and up,4.1,29-Mar-18
47043262,USA Singles Meet Match and Date Free Date,DATING,Mature 17+,Dating,4.1 and up,4.2,03-Aug-18
81737937,FlirtChat Free DatingFlirting App,DATING,Mature 17+,Dating,4.1 and up,4.3,26-Jul-18
45208441,OkCupid Dating,DATING,Mature 17+,Dating,4.1 and up,4.1,30-Jul-18
82046620,CMB Free Dating App,DATING,Mature 17+,Dating,4.4 and up,4,01-Aug-18
95467941,Hily Dating Chat Match Meet Hook up,DATING,Mature 17+,Dating,4.1 and up,4.1,01-Aug-18
49555690,Hinge Dating Relationships,DATING,Mature 17+,Dating,5.0 and up,4.2,03-Aug-18
75843137,The League,DATING,Mature 17+,Dating,4.4 and up,3,16-Jul-18
73356990,BBW Dating Plus Size Chat,DATING,Mature 17+,Dating,4.1 and up,4.4,27-Jul-18
36645316,Casual Dating Adult Singles Joyride,DATING,Mature 17+,Dating,4.1 and up,4.5,31-Jul-18
56884865,EliteSingles Dating for Single Professionals,DATING,Mature 17+,Dating,4.0.3 and up,2.5,31-Jul-18
87082190,Clover Dating App,DATING,Mature 17+,Dating,4.1 and up,4.1,24-Jul-18
78961185,Moco Chat Meet People,DATING,Mature 17+,Dating,4.1 and up,4.2,04-Aug-18
74277310,Herpes Dating K Singles,DATING,Mature 17+,Dating,4.1 and up,4,01-Aug-18
29571104,Just She Top Lesbian Dating,DATING,Mature 17+,Dating,5.0 and up,1.9,18-Jul-18
73513859,Heart mill,DATING,Mature 17+,Dating,5.0 and up,3.3,04-Aug-18
78580323,Once Quality Matches Every day,DATING,Mature 17+,Dating,4.1 and up,4.4,17-Jul-18
32679944,Sudy Meet Elite Rich Single,DATING,Mature 17+,Dating,4.0.3 and up,4.1,25-Jun-18
47177458,muzmatch Muslim Arab Singles Marriage Dating,DATING,Mature 17+,Dating,4.0.3 and up,3.8,24-Jul-18
53633986,Live SG Live Streaming App,DATING,Teen,Dating,4.2 and up,4.1,01-Aug-18
97583885,Chispa the Dating App for Latino Latina Singles,DATING,Mature 17+,Dating,4.4 and up,4.2,25-Jul-18
97543198,Find Real Love YouLove Premium Dating,DATING,Mature 17+,Dating,4.1 and up,4.5,31-Jul-18
97705654,Mutual LDS Dating,DATING,Mature 17+,Dating,4.2 and up,3.7,30-Jul-18
85014892,Cougar Dating Life Date Older Women Sugar Mummy,DATING,Mature 17+,Dating,4.1 and up,3.9,03-Jul-18
55306440,stranger chat anonymous chat,DATING,Mature 17+,Dating,4.1 and up,3.5,07-Jul-18
37494809,Millionaire Match Rich Singles Dating App,DATING,Mature 17+,Dating,4.1 and up,3.9,30-Jul-18
22960699,RedBeans,DATING,Mature 17+,Dating,4.3 and up,4,31-Jul-18
67428625,Dating for plus Mature Singles FINALLY,DATING,Mature 17+,Dating,4.1 and up,4.6,31-Jul-18
71487169,SweetRing Meet Match Date,DATING,Mature 17+,Dating,4.0.3 and up,4,26-Jul-18
51735291,BiggerCity Chat for gay bears chubs chasers,DATING,Mature 17+,Dating,4.1 and up,4.1,02-Aug-18
42780564,Moco Chat Meet People,DATING,Mature 17+,Dating,4.1 and up,4.2,19-Jun-18
89373792,SilverSingles The Dating App,DATING,Mature 17+,Dating,4.0.3 and up,3.3,31-Jul-18
68063176,Herpes Positive Singles Dating,DATING,Mature 17+,Dating,4.1 and up,4.4,18-May-18
75833741,FastMeet Chat Dating Love,DATING,Mature 17+,Dating,4.0.3 and up,4.2,27-Jul-18
16443605,Christian Dating For Free App,DATING,Mature 17+,Dating,4.1 and up,3.9,20-Jun-18
39787613,Glam Premium Dating App,DATING,Mature 17+,Dating,4.1 and up,4.3,25-Jul-18
40012670,iDates Chats Flirts Dating Love Relations,DATING,Mature 17+,Dating,4.2 and up,3.4,19-Jun-18
94937562,Meet Love Chat Singles,DATING,Mature 17+,Dating,4.0.3 and up,4.2,27-Jul-18
93129575,Black White Interracial Dating Interracial Match,DATING,Mature 17+,Dating,4.1 and up,4.1,29-Mar-18
65195067,JustDating,DATING,Mature 17+,Dating,4.0.3 and up,4,03-Aug-18
87046852,Interracial Match Dating App,DATING,Mature 17+,Dating,4.1 and up,3.6,23-Jul-18
99038127,Russian Dating Chat for Russian speaking RusDate,DATING,Mature 17+,Dating,4.2 and up,4.2,26-Jul-18
42172997,Sky People SPI A secure blind date through authentication by Seoul National University,DATING,Mature 17+,Dating,4.1 and up,3.5,17-Jul-18
35104082,Sweet mi unlimited hunnam hunting blind date,DATING,Mature 17+,Dating,4.1 and up,4,12-Jul-18
89061164,Gay Sugar Daddy Dating Hookup Sudy Gay,DATING,Mature 17+,Dating,4.0.3 and up,4.1,20-Jun-18
41935889,Mingle Online Dating App to Chat Meet People,DATING,Mature 17+,Dating,4.1 and up,4.1,26-Jul-18
52302531,Adult Dirty Emojis,DATING,Teen,Dating,4.0.3 and up,2.8,06-Nov-17
74684805,BBW Dating Curvy Singles Chat LargeFriends,DATING,Mature 17+,Dating,4.1 and up,4.4,23-Jul-18
79461220,Hide App Private Dating Safe Chat PrivacyHider,DATING,Everyone,Dating,4.0 and up,4.4,21-May-18
45929447,Hitwe meet people and chat,DATING,Mature 17+,Dating,4.1 and up,4.2,10-May-18
69937216,A hundred,DATING,Mature 17+,Dating,4.0.3 and up,4.1,29-Mar-18
23565185,JustSayHi Dating App Chat Meet Singles Nearby,DATING,Mature 17+,Dating,4.1 and up,4.2,26-Jul-18
53776209,FERZU Furries Social Network,DATING,Mature 17+,Dating,4.1 and up,3.9,16-Feb-18
97825900,WannaMeet Dating Chat App,DATING,Mature 17+,Dating,4.0.3 and up,4.1,29-Jun-18
26529422,MeetU Chat Love Singles,DATING,Mature 17+,Dating,4.0.3 and up,4.2,27-Jul-18
94415595,Luxy Pro Elite Dating Single,DATING,Mature 17+,Dating,4.0.3 and up,3.9,07-Apr-18
90916475,Dating Network,DATING,Mature 17+,Dating,4.2 and up,4,26-Jul-18
61878878,Chatting Free chat random chat boyfriend girlfriend,DATING,Mature 17+,Dating,4.0 and up,4.2,15-Jun-17
20605937,iPairMeet Chat Dating,DATING,Mature 17+,Dating,4.1 and up,4.5,02-Aug-18
90408214,Meet chat date Free dating app Chocolate app,DATING,Mature 17+,Dating,4.0 and up,3.9,03-Apr-18
19658125,Transenger Ts Dating and Chat for Free,DATING,Mature 17+,Dating,4.4 and up,3.6,29-Jul-18
74972990,OStar,DATING,Everyone,Dating,4.3 and up,4.4,19-Jul-18
18363127,Free Cam Girls Live Webcam,DATING,Mature 17+,Dating,4.0.3 and up,3.5,16-Jul-18
85322953,Cardi B Live Stream Video Chat Prank,DATING,Everyone,Dating,4.0.3 and up,4.4,16-Jul-18
58298810,Live Girls Talk Free Video Chat,DATING,Mature 17+,Dating,4.0.3 and up,4.8,08-Jul-18
53061857,Live Talk Free Text and Video Chat,DATING,Mature 17+,Dating,4.0.3 and up,4.6,16-Jul-18
14109679,Chat Kids Chat Room For Kids,DATING,Mature 17+,Dating,4.0.3 and up,4.7,24-Jul-18
45942377,Girls Live Chat Free Text Video Chat,DATING,Mature 17+,Dating,4.0.3 and up,4.8,09-Jul-18
13286858,MouseMingle,DATING,Mature 17+,Dating,4.4 and up,2.7,17-Jul-18
74698788,American Girls Mobile Numbers,DATING,Mature 17+,Dating,4.0.3 and up,5,17-Jul-18
49776732,FREE VIDEO CHAT LIVE VIDEO AND TEXT CHAT,DATING,Mature 17+,Dating,4.0.3 and up,4.8,06-Jul-18
37817959,Awake Dating,DATING,Mature 17+,Dating,4.4 and up,5,24-Jul-18
98295131,Live Chat Free Video Chat Rooms,DATING,Mature 17+,Dating,4.0.3 and up,4.8,15-Jul-18
55126562,FREE LIVE TALK,DATING,Mature 17+,Dating,4.0.3 and up,4.9,14-Jul-18
43599156,Random Chat App with Strangers,DATING,Mature 17+,Dating,4.0.3 and up,3,17-Jul-18
37991401,Live Chat Free Video Talk,DATING,Mature 17+,Dating,4.1 and up,4.7,03-Aug-18
66842372,House party live chat,DATING,Mature 17+,Dating,4.0.3 and up,1,31-Jul-18
78645291,Spine The dating app,DATING,Teen,Dating,4.0.3 and up,5,14-Jul-18
74232318,Online Chat Girls Meet,DATING,Mature 17+,Dating,4.0.3 and up,4.7,25-Jul-18
83372513,Girls Live Talk Free Text and Video Chat,DATING,Mature 17+,Dating,4.0.3 and up,5,01-Aug-18
46482732,Online Girls Chat Group,DATING,Mature 17+,Dating,4.0.3 and up,5,02-Aug-18
82039988,UK Girls Mobile Numbers,DATING,Mature 17+,Dating,4.0.3 and up,3,19-Jul-18
82140391,chat saudi arabia,DATING,Mature 17+,Dating,4.0 and up,4.1,14-Jul-18
68762230,Speeding Joyride Car Meet App,DATING,Mature 17+,Dating,4.1 and up,5,20-Jul-18
54559995,LOBSTR go on a lunch date,DATING,Mature 17+,Dating,4.1 and up,3.7,24-Jul-18
